status,path,w,h,component_count,reasons
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-left-02.png,128,128,2,"component 1 looks separated: area=130 ratio=0.05 dist=27.0 bbox=[53, 119, 70, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-left-03.png,128,128,2,"component 1 looks separated: area=104 ratio=0.04 dist=26.0 bbox=[44, 121, 61, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-right-00.png,128,128,2,"component 1 looks separated: area=756 ratio=0.31 dist=22.0 bbox=[56, 98, 94, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-right-01.png,128,128,2,"component 1 looks separated: area=788 ratio=0.31 dist=20.0 bbox=[42, 97, 80, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-right-02.png,128,128,2,"component 1 looks separated: area=695 ratio=0.28 dist=21.0 bbox=[39, 99, 75, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-right-03.png,128,128,2,"component 1 looks separated: area=626 ratio=0.25 dist=22.0 bbox=[31, 101, 67, 127] | large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-sapper-v2/war-unit-sapper-v2-move-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-right-00.png,128,128,2,"component 1 looks separated: area=86 ratio=0.03 dist=37.0 bbox=[65, 122, 83, 127] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-right-01.png,128,128,2,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-right-02.png,128,128,2,large alpha touches frame edge: 0
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-right-03.png,128,128,2,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-scout-v2/war-unit-scout-v2-move-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-down-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-down-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-down-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-down-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-left-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-left-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-left-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-left-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-right-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-right-01.png,128,256,2,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-right-02.png,128,256,2,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-right-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-up-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-up-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-up-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-senior-surgeon-v2/war-unit-senior-surgeon-v2-move-up-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-right-00.png,128,128,2,"component 1 looks separated: area=143 ratio=0.05 dist=25.0 bbox=[66, 119, 85, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-right-01.png,128,128,2,"component 1 looks separated: area=113 ratio=0.03 dist=27.0 bbox=[58, 121, 77, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-right-02.png,128,128,2,"component 1 looks separated: area=144 ratio=0.04 dist=25.0 bbox=[48, 119, 67, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-right-03.png,128,128,2,"component 1 looks separated: area=168 ratio=0.05 dist=23.0 bbox=[37, 118, 57, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-shell-runner-v2/war-unit-shell-runner-v2-move-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-left-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-right-00.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-right-01.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-right-02.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-right-03.png,128,128,2,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-siege-mortar-artificer-v2/war-unit-siege-mortar-artificer-v2-move-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-right-00.png,128,128,2,"component 1 looks separated: area=278 ratio=0.08 dist=17.0 bbox=[60, 112, 81, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-right-01.png,128,128,2,"component 1 looks separated: area=268 ratio=0.08 dist=17.0 bbox=[54, 113, 76, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-right-02.png,128,128,2,"component 1 looks separated: area=294 ratio=0.09 dist=15.0 bbox=[50, 111, 72, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-right-03.png,128,128,2,"component 1 looks separated: area=269 ratio=0.08 dist=17.0 bbox=[41, 112, 63, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-signaller-v2/war-unit-signaller-v2-move-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-right-00.png,128,128,2,"component 1 looks separated: area=163 ratio=0.04 dist=27.0 bbox=[60, 118, 82, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-right-01.png,128,128,2,"component 1 looks separated: area=185 ratio=0.04 dist=28.0 bbox=[47, 119, 75, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-right-02.png,128,128,3,"component 1 looks separated: area=186 ratio=0.04 dist=28.0 bbox=[35, 119, 64, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-right-03.png,128,128,2,"component 1 looks separated: area=172 ratio=0.04 dist=28.0 bbox=[25, 119, 53, 127] | large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-stretcher-bearer-v2/war-unit-stretcher-bearer-v2-move-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-down-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-down-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-down-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-down-03.png,128,256,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-left-00.png,128,256,2,"component 1 looks separated: area=400 ratio=0.08 dist=40.0 bbox=[70, 231, 91, 255] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-left-01.png,128,256,2,"component 1 looks separated: area=383 ratio=0.08 dist=39.0 bbox=[55, 232, 76, 255] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-left-02.png,128,256,2,"component 1 looks separated: area=366 ratio=0.07 dist=39.0 bbox=[50, 233, 71, 255] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-left-03.png,128,256,2,"component 1 looks separated: area=383 ratio=0.07 dist=39.0 bbox=[38, 232, 59, 255] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-right-00.png,128,256,2,"component 1 looks separated: area=1809 ratio=0.41 dist=43.0 bbox=[57, 184, 95, 255] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-right-01.png,128,256,2,"component 1 looks separated: area=1822 ratio=0.41 dist=41.0 bbox=[43, 184, 81, 255] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-right-02.png,128,256,2,"component 1 looks separated: area=1715 ratio=0.38 dist=43.0 bbox=[34, 187, 72, 255] | large alpha touches frame edge: 0,1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-right-03.png,128,256,2,"component 1 looks separated: area=1708 ratio=0.38 dist=44.0 bbox=[24, 187, 62, 255] | large alpha touches frame edge: 0,1"
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-up-00.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-up-01.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-up-02.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-supply-officer-v2/war-unit-supply-officer-v2-move-up-03.png,128,256,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-down-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-down-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-down-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-down-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-left-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-left-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-left-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-left-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-right-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-right-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-right-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-right-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-up-00.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-up-01.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-up-02.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-lieutenant-v2/war-unit-trench-lieutenant-v2-move-up-03.png,128,256,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-down-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-left-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-left-03.png,128,128,1,
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-right-00.png,128,128,2,"component 1 looks separated: area=156 ratio=0.04 dist=14.0 bbox=[61, 117, 79, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-right-01.png,128,128,2,"component 1 looks separated: area=128 ratio=0.04 dist=17.0 bbox=[51, 119, 67, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-right-02.png,128,128,2,"component 1 looks separated: area=123 ratio=0.03 dist=16.0 bbox=[44, 119, 61, 127] | large alpha touches frame edge: 1"
suspect,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-right-03.png,128,128,2,"component 1 looks separated: area=131 ratio=0.03 dist=15.0 bbox=[39, 119, 57, 127] | large alpha touches frame edge: 1"
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-up-00.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-up-01.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-up-02.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-marksman-v2/war-unit-trench-marksman-v2-move-up-03.png,128,128,1,large alpha touches frame edge: 0
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-mortar-crew-v2/war-unit-trench-mortar-crew-v2-move-down-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-mortar-crew-v2/war-unit-trench-mortar-crew-v2-move-down-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-mortar-crew-v2/war-unit-trench-mortar-crew-v2-move-down-02.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-mortar-crew-v2/war-unit-trench-mortar-crew-v2-move-down-03.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-mortar-crew-v2/war-unit-trench-mortar-crew-v2-move-left-00.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-mortar-crew-v2/war-unit-trench-mortar-crew-v2-move-left-01.png,128,128,1,
ok,Assets/Art/War/Units/V2/Cutouts/Move/war-unit-trench-mortar-crew-v2/war-unit-trench-mortar-crew-v2-move-left-02.png,128,128,1,
